,RevalYear,TaxYear,LandValue,BuildingValue,ObxfValue,TotalMarketValue,DeferredValue,TotalAssessedValue,buildingId,id,BuildingNumber,ImprovementType,ValuationModel,QualityCode,ActualYearBuilt,HeatedAreaCard,BedroomCountTotal,BathCountTotal,HalfBathCountTotal,ParcelID,ParcelNumber
527,2023,2023,112500,814640,2990,930130,0,930130,1,2641P025,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1997,"2,290 sqft",4,3,0,13602801,2641P025
528,2023,2023,112500,1073070,8920,1194490,0,1194490,1,2641P027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,946 sqft",4,3,0,13602802,2641P027
529,2023,2023,90000,747030,17060,854090,0,854090,1,2641P028,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,198 sqft",3,3,1,13602803,2641P028
530,2023,2023,75000,918460,16670,1010130,0,1010130,1,2641J001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1981,"3,092 sqft",4,3,1,13908243,2641J001
531,2023,2023,160000,1047700,0,1207700,0,1207700,1,2641I056,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,026 sqft",4,4,0,13622079,2641I056
532,2023,2023,160000,892190,0,1052190,0,1052190,1,2641I015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"3,210 sqft",3,3,0,13622039,2641I015
533,2023,2023,160000,1046450,28710,1235160,0,1235160,1,2641I017,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"3,160 sqft",4,4,1,13622041,2641I017
534,2023,2023,160000,1045740,0,1205740,0,1205740,1,2641I050,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,806 sqft",4,4,1,13622073,2641I050
535,2023,2023,160000,659360,380,819740,0,819740,1,2641I048,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1997,"1,542 sqft",3,3,0,12206225,2641I048
536,2023,2023,90000,1167220,760,1257980,0,1257980,1,2641J027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1994,"2,372 sqft",3,2,1,13622144,2641J027
537,2023,2023,90000,708300,13870,812170,0,812170,1,2641J019,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,128 sqft",4,3,1,13622136,2641J019
538,2023,2023,160000,553210,140,713350,0,713350,1,2641I068,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1983,"1,939 sqft",3,3,0,13622091,2641I068
539,2023,2023,160000,542620,2400,705020,0,705020,1,2641I047,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1983,"1,700 sqft",4,2,0,13622070,2641I047
540,2023,2023,105000,746020,2150,853170,0,853170,1,2641B005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1983,"2,343 sqft",4,4,0,12206229,2641B005
541,2023,2023,345000,635100,0,980100,0,980100,1,2641I039,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1982,"2,172 sqft",3,3,0,13622062,2641I039
542,2023,2023,160000,659080,0,819080,0,819080,1,2641I026,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1982,"1,680 sqft",4,2,0,13258070,2641I026
543,2023,2023,345000,989770,1790,1336560,0,1336560,1,2641I025,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"2,695 sqft",4,3,0,13622048,2641I025
544,2023,2023,300000,1034410,15640,1350050,0,1350050,1,2641I041,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"2,232 sqft",4,4,1,13622064,2641I041
545,2023,2023,160000,488450,2020,650470,0,650470,1,2641I046,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1986,"1,614 sqft",3,2,1,13622069,2641I046
546,2023,2023,160000,761230,9830,931060,0,931060,1,2641I069,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"2,070 sqft",4,3,0,13622092,2641I069
547,2023,2023,160000,750990,0,910990,0,910990,1,2641I071,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,912 sqft",3,2,1,13622094,2641I071
548,2023,2023,300000,1149740,13870,1463610,0,1463610,1,2641I085,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"3,298 sqft",3,3,1,13622109,2641I085
549,2023,2023,160000,1307800,2700,1470500,0,1470500,1,2641I087,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"4,234 sqft",5,4,1,13622111,2641I087
550,2023,2023,525000,730410,1610,1257020,0,1257020,1,2641A015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1995,"1,682 sqft",3,2,0,13621776,2641A015
551,2023,2023,525000,1219220,0,1744220,0,1744220,1,2641A030,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1983,"2,320 sqft",5,3,1,13621791,2641A030
552,2023,2023,525000,650990,1920,1177910,0,1177910,1,2641A029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1987,"1,840 sqft",4,3,0,12206230,2641A029
553,2023,2023,300000,925640,1440,1227080,0,1227080,1,2641A024,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,389 sqft",4,3,1,13621785,2641A024
554,2023,2023,160000,792160,11170,963330,0,963330,1,2641J024,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"2,176 sqft",3,2,1,13622141,2641J024
555,2023,2023,75000,977350,12880,1065230,0,1065230,1,2641J014,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,564 sqft",3,3,1,13622130,2641J014
556,2023,2023,90000,881330,0,971330,0,971330,1,2641J031,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1993,"2,535 sqft",4,3,1,13622148,2641J031
557,2023,2023,90000,1036810,1190,1128000,0,1128000,1,2641J033,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1992,"3,858 sqft",4,3,0,13622149,2641J033
558,2023,2023,75000,928110,2340,1005450,0,1005450,1,2641J018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,532 sqft",4,3,1,13622135,2641J018
559,2023,2023,90000,829550,520,920070,0,920070,1,2641J009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1993,"2,801 sqft",5,5,0,13622125,2641J009
560,2023,2023,75000,624490,670,700160,0,700160,1,2641J016,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1982,"1,700 sqft",4,3,0,13234837,2641J016
561,2023,2023,90000,788060,29060,907120,0,907120,1,2641J007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,032 sqft",3,3,0,13622123,2641J007
562,2023,2023,160000,1014060,6570,1180630,0,1180630,1,2641I011,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1990,"1,644 sqft",3,3,0,13622035,2641I011
563,2023,2023,240000,1528820,3320,1772140,0,1772140,1,2641I018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,416 sqft",4,2,1,13622042,2641I018
564,2023,2023,160000,1091080,16350,1267430,0,1267430,1,2641I021,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,254 sqft",4,3,1,13622044,2641I021
565,2023,2023,160000,1159120,14260,1333380,0,1333380,1,2643B002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1996,"2,206 sqft",4,4,0,13603393,2643B002
566,2023,2023,75000,1079920,9570,1164490,0,1164490,1,2642B047,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"2,208 sqft",4,3,1,13602975,2642B047
567,2023,2023,75000,948200,5410,1028610,0,1028610,1,2642B057,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2006,"1,716 sqft",3,3,1,13602985,2642B057
568,2023,2023,75000,587180,5950,668130,0,668130,1,2642B013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,712 sqft",3,2,0,13234781,2642B013
569,2023,2023,75000,788530,0,863530,0,863530,1,2642D030,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"1,864 sqft",4,3,0,13603041,2642D030
570,2023,2023,90000,678940,0,768940,0,768940,1,2642D005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"1,712 sqft",3,3,1,14236098,2642D005
571,2023,2023,90000,894080,0,984080,0,984080,1,2642B078,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2007,"2,527 sqft",4,4,1,13603007,2642B078
572,2023,2023,90000,648490,0,738490,0,738490,1,2642D002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1984,"1,854 sqft",3,2,0,13234772,2642D002
573,2023,2023,75000,640650,7850,723500,0,723500,1,2642B021,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1998,"1,806 sqft",3,3,0,13602922,2642B021
574,2023,2023,75000,896540,3800,975340,0,975340,1,2642B020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"2,178 sqft",4,3,1,13602921,2642B020
575,2023,2023,75000,985490,16100,1076590,0,1076590,1,2642B018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2005,"2,472 sqft",5,4,1,13602918,2642B018
576,2023,2023,75000,699000,3730,777730,0,777730,1,2642E003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"1,548 sqft",3,2,1,13603073,2642E003
577,2023,2023,75000,937930,12570,1025500,0,1025500,1,2642E005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2006,"2,308 sqft",4,5,0,13603075,2642E005
578,2023,2023,75000,1067090,3540,1145630,0,1145630,1,2642D048,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2004,"2,252 sqft",4,3,1,13603058,2642D048
579,2023,2023,75000,554870,3210,633080,0,633080,1,2642D038,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1988,"1,506 sqft",3,3,0,13603049,2642D038
580,2023,2023,75000,831590,490,907080,0,907080,1,2642D012,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"1,936 sqft",4,3,0,13603024,2642D012
581,2023,2023,504000,640180,45400,1189580,0,1189580,1,2642K001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1993,"1,568 sqft",4,3,1,13603246,2642K001
582,2023,2023,300000,723720,940,1024660,0,1024660,1,2643B003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1988,"2,457 sqft",3,3,0,13603394,2643B003
583,2023,2023,300000,941310,12000,1253310,0,1253310,1,2641A004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"2,968 sqft",4,4,0,13621764,2641A004
584,2023,2023,300000,968260,0,1268260,0,1268260,1,2641A005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"2,208 sqft",4,3,1,13621765,2641A005
585,2023,2023,788500,421600,0,1210100,0,1210100,1,2643A053,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1981,"4,435 sqft",5,5,0,13603384,2643A053
586,2023,2023,450000,908160,1380,1359540,0,1359540,1,2643B004,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1997,"2,850 sqft",4,3,0,13603395,2643B004
587,2023,2023,300000,760850,0,1060850,0,1060850,1,2643B008,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1984,"2,256 sqft",4,3,0,12206182,2643B008
588,2023,2023,300000,845470,0,1145470,0,1145470,1,2643B007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1979,"2,398 sqft",5,4,0,12206183,2643B007
589,2023,2023,160000,685590,5450,851040,0,851040,1,2643B013,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1985,"2,255 sqft",3,2,1,13603403,2643B013
590,2023,2023,160000,694770,740,855510,0,855510,1,2643B027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"1,598 sqft",3,2,1,13603417,2643B027
591,2023,2023,75000,1312840,5180,1393020,0,1393020,1,2642B039,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1990,"2,508 sqft",4,3,1,13602968,2642B039
592,2023,2023,75000,704450,0,779450,0,779450,1,2642A009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"2,827 sqft",2,3,0,13602871,2642A009
593,2023,2023,75000,715750,17630,808380,0,808380,1,2642A003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1986,"2,242 sqft",4,3,0,13602865,2642A003
594,2023,2023,75000,780470,0,855470,0,855470,1,2642A029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"1,708 sqft",3,2,1,13602890,2642A029
595,2023,2023,75000,549680,10010,634690,0,634690,1,2642O001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2000,"1,608 sqft",3,2,0,13603327,2642O001
596,2023,2023,75000,563780,10250,649030,0,649030,1,2642O003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"1,608 sqft",3,2,0,13603330,2642O003
597,2023,2023,75000,770480,2810,848290,0,848290,1,2642O005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"1,608 sqft",3,2,0,13603332,2642O005
598,2023,2023,75000,1069070,0,1144070,0,1144070,1,2642M003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1997,"2,990 sqft",4,4,0,13603281,2642M003
599,2023,2023,199800,464120,16920,680840,0,680840,1,2642J003,1,69 - COMMERICAL BHI,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,1991,"2,336 sqft",0,0,0,13240168,2642J003
600,2023,2023,75000,568670,1620,645290,0,645290,1,2642B009,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1990,"1,550 sqft",2,2,1,13602910,2642B009
601,2023,2023,75000,811100,0,886100,0,886100,1,2642B032,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"1,851 sqft",4,2,0,13602961,2642B032
602,2023,2023,75000,819170,2990,897160,0,897160,1,2642B052,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2004,"1,982 sqft",3,2,1,13602980,2642B052
603,2023,2023,75000,978540,17110,1070650,0,1070650,1,2642E031,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2001,"1,536 sqft",3,2,1,13603099,2642E031
604,2023,2023,75000,1028140,0,1103140,0,1103140,1,2642I002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,669 sqft",3,3,0,13603190,2642I002
605,2023,2023,75000,723370,7430,805800,0,805800,1,2642E015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"2,174 sqft",3,3,0,13603084,2642E015
606,2023,2023,1296000,1741950,138180,3176130,0,3176130,1,2642N029,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2021,"5,202 sqft",3,3,1,13603325,2642N029
607,2023,2023,199800,28400,720,228920,0,228920,1,2642J001,1,49 - STEEL FRAME WAREHOUSE,06 - WAREHOUSE CONSTRUCTION,3 - AVERAGE,1997,484 sqft,0,0,0,13238690,2642J001
608,2023,2023,210600,669340,0,879940,0,879940,1,2642J012,1,69 - COMMERICAL BHI,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,2001,"3,000 sqft",0,0,0,13239016,2642J012
609,2023,2023,374400,90680,1620,466700,0,466700,1,2642J002,1,49 - STEEL FRAME WAREHOUSE,06 - WAREHOUSE CONSTRUCTION,4 - ABOVE AVERAGE,1992,"2,025 sqft",0,0,0,13238687,2642J002
610,2023,2023,720000,111450,0,831450,0,831450,1,2642J006,1,69 - COMMERICAL BHI,07 - COMMERCIAL CONST.,3 - AVERAGE,1986,"1,680 sqft",0,0,0,13239571,2642J006
611,2023,2023,291600,207890,4910,504400,0,504400,1,2642J004,1,25 - COMMERCIAL SERVICE SHOP,07 - COMMERCIAL CONST.,4 - ABOVE AVERAGE,2005,"1,012 sqft",0,0,0,13238686,2642J004
612,2023,2023,75000,943490,8720,1027210,0,1027210,1,2642N019,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"1,977 sqft",3,3,0,13603315,2642N019
613,2023,2023,450000,1132160,30410,1612570,0,1612570,1,2642N015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,712 sqft",4,4,0,13603311,2642N015
614,2023,2023,414000,903070,11290,1328360,0,1328360,1,2642N014,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,384 sqft",3,3,0,13603310,2642N014
615,2023,2023,75000,882970,0,957970,0,957970,1,2642E028,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,372 sqft",3,3,1,13603097,2642E028
616,2023,2023,720000,2841080,42740,3603820,0,3603820,1,2642I016,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1990,"1,724 sqft",1,1,0,13603204,2642I016
617,2023,2023,75000,855560,0,930560,0,930560,1,2642G026,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"1,604 sqft",3,2,1,13603169,2642G026
618,2023,2023,75000,673230,5930,754160,0,754160,1,2642G035,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1996,"1,835 sqft",3,2,0,14239669,2642G035
619,2023,2023,131250,1007870,0,1139120,0,1139120,1,2642G040,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2002,"2,660 sqft",4,3,1,13603183,2642G040
620,2023,2023,75000,1138290,0,1213290,0,1213290,1,2642I007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2004,"2,312 sqft",4,3,0,13603195,2642I007
621,2023,2023,360000,1520650,7950,1888600,0,1888600,1,2642I006,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2008,"2,576 sqft",4,4,0,13603194,2642I006
622,2023,2023,90000,811440,15670,917110,0,917110,1,2603A002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2003,"1,876 sqft",4,3,0,13620296,2603A002
623,2023,2023,360000,936680,29840,1326520,0,1326520,1,2642N010,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,524 sqft",4,4,0,13603306,2642N010
624,2023,2023,936000,298270,35160,1269430,0,1269430,1,2642J022,1,49 - STEEL FRAME WAREHOUSE,06 - WAREHOUSE CONSTRUCTION,4 - ABOVE AVERAGE,1992,625 sqft,0,0,0,13238689,2642J022
625,2023,2023,300000,740860,630,1041490,0,1041490,1,2643A018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"2,214 sqft",4,2,2,13603351,2643A018
626,2023,2023,525000,976430,0,1501430,0,1501430,1,2643A020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1986,"2,783 sqft",4,3,0,13603353,2643A020
627,2023,2023,525000,1864440,0,2389440,0,2389440,1,2643A025,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,6 - SUPERIOR,1985,"3,161 sqft",5,4,1,13603358,2643A025
628,2023,2023,300000,582190,0,882190,0,882190,1,2643B034,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1990,"1,580 sqft",2,2,1,13603424,2643B034
629,2023,2023,300000,759510,0,1059510,0,1059510,1,2643B037,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1990,"2,726 sqft",3,2,1,13603427,2643B037
630,2023,2023,75000,614800,7920,697720,0,697720,1,2642A006,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1988,"1,648 sqft",3,3,0,13602868,2642A006
631,2023,2023,176000,767270,7580,950850,0,950850,1,2643B044,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1975,"2,480 sqft",5,3,0,13603434,2643B044
632,2023,2023,160000,835720,0,995720,0,995720,1,2643B020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,969 sqft",4,3,1,13603410,2643B020
633,2023,2023,160000,1088160,4100,1252260,0,1252260,1,2643B017,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,724 sqft",4,4,0,13603407,2643B017
634,2023,2023,300000,552170,0,852170,0,852170,1,2643B040,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1975,"1,748 sqft",3,2,0,12206345,2643B040
635,2023,2023,300000,1187620,3970,1491590,0,1491590,1,2643A028,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2004,"2,694 sqft",5,5,1,13603361,2643A028
636,2023,2023,300000,663960,0,963960,0,963960,1,2643A027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1983,"2,030 sqft",3,2,1,13603360,2643A027
637,2023,2023,960000,626220,990,1587210,0,1587210,1,2643C022,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1989,"2,212 sqft",3,2,1,13603457,2643C022
638,2023,2023,465000,1257220,0,1722220,0,1722220,1,2643C024,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1989,"2,608 sqft",3,3,0,13603459,2643C024
639,2023,2023,465000,524490,0,989490,0,989490,1,2643C025,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"1,635 sqft",3,2,1,13603460,2643C025
640,2023,2023,960000,2005730,11800,2977530,0,2977530,1,2643C020,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2003,"4,475 sqft",5,6,1,13603456,2643C020
641,2023,2023,560000,943550,0,1503550,0,1503550,1,2643C006,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,848 sqft",5,4,0,13603443,2643C006
642,2023,2023,560000,793770,0,1353770,0,1353770,1,2643C007,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"2,358 sqft",4,3,0,12930607,2643C007
643,2023,2023,560000,825780,470,1386250,0,1386250,1,2643C001,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1988,"3,530 sqft",5,5,1,12930610,2643C001
644,2023,2023,465000,691810,180,1156990,0,1156990,1,2643C026,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1989,"2,736 sqft",3,3,0,13603461,2643C026
645,2023,2023,465000,907210,0,1372210,0,1372210,1,2643C027,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,1995,"2,833 sqft",4,3,1,13603462,2643C027
646,2023,2023,960000,1043720,10800,2014520,0,2014520,1,2643C017,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"3,267 sqft",4,4,0,13603453,2643C017
647,2023,2023,960000,1368780,0,2328780,0,2328780,1,2643C016,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2002,"2,514 sqft",4,4,1,13603452,2643C016
648,2023,2023,960000,1187610,4330,2151940,0,2151940,1,2643C018,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2003,"2,987 sqft",4,4,0,13603454,2643C018
649,2023,2023,360000,1080960,0,1440960,0,1440960,1,2603B002,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"3,243 sqft",3,4,1,13234824,2603B002
650,2023,2023,360000,757880,0,1117880,0,1117880,1,2603B003,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1988,"2,283 sqft",3,3,1,13620311,2603B003
651,2023,2023,342000,680660,0,1022660,0,1022660,1,2603B005,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"1,820 sqft",3,2,1,13620313,2603B005
652,2023,2023,324000,860800,0,1184800,0,1184800,1,2603B006,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1999,"2,418 sqft",3,3,0,13620314,2603B006
653,2023,2023,525000,884860,0,1409860,0,1409860,1,2643A057,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1994,"2,380 sqft",4,2,1,13603387,2643A057
654,2023,2023,525000,718140,0,1243140,0,1243140,1,2643A037,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,000 sqft",3,2,1,13603370,2643A037
655,2023,2023,300000,1129550,12400,1441950,0,1441950,1,2643A031,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,5 - EXCELLENT,2004,"2,638 sqft",4,3,0,13603364,2643A031
656,2023,2023,525000,749910,0,1274910,0,1274910,1,2643A040,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1977,"1,388 sqft",4,2,0,12207963,2643A040
657,2023,2023,300000,951650,15400,1267050,0,1267050,1,2643A015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"3,074 sqft",5,4,0,13603348,2643A015
658,2023,2023,960000,936480,1540,1898020,0,1898020,1,2643C015,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,2001,"2,816 sqft",4,3,1,13603451,2643C015
659,2023,2023,560000,817470,340,1377810,0,1377810,1,2643E011,1,94 - SFR-BHI,01 - SFR CONSTRUCTION,4 - ABOVE AVERAGE,1995,"2,608 sqft",4,4,0,13603515,2643E011
